SysOrderId,InstrumentId,UserId,FrontId,Timestamp,LocalTime,InsertLocalTime,Buy,OrderPrice,OrderVol,FirstTradeLocalTime,LastTradeLocalTime,TradeVol,AverageTradePrice,Tick2Trade,Tick2Recv,Order2Ack,Order2FrontAck
10143046#52670,128015.SZ,Oes000000000,-1,'14:31:37.300','20221201 14:31:33.218655219','20221201 14:31:33.218667540',0,129.112000,50,'20221201 14:31:33.222014075','20221201 14:31:33.222014075',50,129.112000,12321,653,3258279,-1
10143054#52675,128015.SZ,Oes000000000,-1,'14:31:41.220','20221201 14:31:37.135194778','20221201 14:31:37.135218148',0,129.002000,40,'20221201 14:31:37.138743803','20221201 14:31:37.138743803',40,129.002000,23370,713,3286665,-1
10143055#52676,128015.SZ,Oes000000000,-1,'14:31:41.960','20221201 14:31:37.879050745','20221201 14:31:37.879076347',1,129.097000,60,'','',0,0.000000,25602,564,3101331,-1
10143056#52677,128015.SZ,Oes000000000,-1,'14:31:41.960','20221201 14:31:37.879063334','20221201 14:31:37.879099951',1,129.097000,60,'','',0,0.000000,36617,23536,3118984,-1
10143059#52678,128015.SZ,Oes000000000,-1,'14:31:42.040','20221201 14:31:37.950900381','20221201 14:31:37.950918089',1,129.071000,590,'20221201 14:31:37.953398343','20221201 14:31:37.953398343',560,129.071000,17708,503,2440521,-1
10143074#52687,128015.SZ,Oes000000000,-1,'14:31:44.810','20221201 14:31:40.728905956','20221201 14:31:40.728924063',1,129.104000,80,'20221201 14:31:40.731307293','20221201 14:31:40.731307293',80,129.104000,18107,709,2326352,-1
10143077#52689,128015.SZ,Oes000000000,-1,'14:31:45.030','20221201 14:31:40.949153189','20221201 14:31:40.949171610',1,129.100000,430,'20221201 14:31:40.951631267','20221201 14:31:40.951631267',430,129.100000,18421,609,2430566,-1
10143096#52701,128015.SZ,Oes000000000,-1,'14:31:50.590','20221201 14:31:46.501403704','20221201 14:31:46.501421248',0,128.924000,100,'','',0,0.000000,17544,569,3462718,-1
10143134#52723,128015.SZ,Oes000000000,-1,'14:31:56.640','20221201 14:31:52.554111824','20221201 14:31:52.554131158',1,128.885000,360,'20221201 14:31:52.556776956','20221201 14:31:52.556809573',360,128.885000,19334,567,2609728,-1
10143142#52728,128015.SZ,Oes000000000,-1,'14:31:59.460','20221201 14:31:55.372557214','20221201 14:31:55.372572388',1,128.880000,190,'20221201 14:31:55.378175733','20221201 14:31:55.378235665',100,128.880000,15174,596,2489745,-1
10143144#52729,128015.SZ,Oes000000000,-1,'14:31:59.470','20221201 14:31:55.379127777','20221201 14:31:55.379139879',0,128.880000,100,'','',0,0.000000,12102,622,3338592,-1
10143145#52730,128015.SZ,Oes000000000,-1,'14:31:59.470','20221201 14:31:55.379180436','20221201 14:31:55.379189967',0,128.880000,90,'','',0,0.000000,9531,594,3330369,-1
10143146#52731,128015.SZ,Oes000000000,-1,'14:31:59.470','20221201 14:31:55.380012527','20221201 14:31:55.380022393',0,128.880000,90,'','',0,0.000000,9866,624,3445351,-1
10143150#52732,128015.SZ,Oes000000000,-1,'14:31:59.490','20221201 14:31:55.399178020','20221201 14:31:55.399193701',0,128.810000,380,'20221201 14:31:55.402816564','20221201 14:31:55.402816564',380,128.810000,15681,4893,3622472,-1
10143151#52733,128015.SZ,Oes000000000,-1,'14:31:59.490','20221201 14:31:55.399342131','20221201 14:31:55.399352148',0,128.810000,380,'','',0,0.000000,10017,740,3491221,-1
10143152#52734,128015.SZ,Oes000000000,-1,'14:31:59.490','20221201 14:31:55.400497306','20221201 14:31:55.400507342',0,128.810000,380,'','',0,0.000000,10036,617,3439741,-1
10143153#52735,128015.SZ,Oes000000000,-1,'14:31:59.490','20221201 14:31:55.400663759','20221201 14:31:55.400672639',0,128.810000,380,'','',0,0.000000,8880,592,3308694,-1
10143154#52736,128015.SZ,Oes000000000,-1,'14:31:59.490','20221201 14:31:55.402684657','20221201 14:31:55.402694671',0,128.810000,10,'','',0,0.000000,10014,588,3633058,-1
10143156#52737,128015.SZ,Oes000000000,-1,'14:31:59.510','20221201 14:31:55.418685289','20221201 14:31:55.418695809',0,128.727000,240,'','',0,0.000000,10520,677,3477631,-1
10143157#52738,128015.SZ,Oes000000000,-1,'14:31:59.510','20221201 14:31:55.418773324','20221201 14:31:55.418783143',0,128.725000,50,'','',0,0.000000,9819,598,3428864,-1
10143161#52739,128015.SZ,Oes000000000,-1,'14:31:59.510','20221201 14:31:55.420472349','20221201 14:31:55.420481726',0,128.725000,50,'','',0,0.000000,9377,575,3396908,-1
10143162#52740,128015.SZ,Oes000000000,-1,'14:31:59.510','20221201 14:31:55.420728879','20221201 14:31:55.420737976',0,128.725000,40,'','',0,0.000000,9097,534,3187473,-1
10143163#52741,128015.SZ,Oes000000000,-1,'14:31:59.510','20221201 14:31:55.422741951','20221201 14:31:55.422750376',0,128.725000,50,'','',0,0.000000,8425,474,3404271,-1
10143164#52742,128015.SZ,Oes000000000,-1,'14:31:59.510','20221201 14:31:55.423175130','20221201 14:31:55.423189421',0,128.721000,160,'','',0,0.000000,14291,767,3314514,-1
10143165#52743,128015.SZ,Oes000000000,-1,'14:31:59.510','20221201 14:31:55.423241875','20221201 14:31:55.423250813',0,128.721000,160,'','',0,0.000000,8938,447,3340949,-1
10143166#52744,128015.SZ,Oes000000000,-1,'14:31:59.510','20221201 14:31:55.423254317','20221201 14:31:55.423262884',0,128.721000,160,'','',0,0.000000,8567,581,3366406,-1
10143167#52745,128015.SZ,Oes000000000,-1,'14:31:59.510','20221201 14:31:55.423402986','20221201 14:31:55.423412344',0,128.721000,140,'','',0,0.000000,9358,612,3251463,-1
10143168#52746,128015.SZ,Oes000000000,-1,'14:31:59.510','20221201 14:31:55.423480271','20221201 14:31:55.423491199',0,128.712000,40,'20221201 14:31:55.427102448','20221201 14:31:55.427102448',40,128.712000,10928,574,3347341,-1
10143169#52747,128015.SZ,Oes000000000,-1,'14:31:59.510','20221201 14:31:55.423502734','20221201 14:31:55.423512444',0,128.712000,40,'20221201 14:31:55.427106248','20221201 14:31:55.427106248',40,128.712000,9710,588,3446625,-1
10143170#52748,128015.SZ,Oes000000000,-1,'14:31:59.510','20221201 14:31:55.423533466','20221201 14:31:55.423542260',0,128.712000,20,'20221201 14:31:55.427106430','20221201 14:31:55.427106430',20,128.712000,8794,563,3450150,-1
10143180#52749,128015.SZ,Oes000000000,-1,'14:31:59.520','20221201 14:31:55.434108206','20221201 14:31:55.434117169',0,128.700000,60,'20221201 14:31:55.438302243','20221201 14:31:55.438302243',30,128.700000,8963,577,3367963,-1
10143181#52750,128015.SZ,Oes000000000,-1,'14:31:59.520','20221201 14:31:55.434192506','20221201 14:31:55.434201188',0,128.700000,60,'','',0,0.000000,8682,589,3315647,-1
10143182#52751,128015.SZ,Oes000000000,-1,'14:31:59.520','20221201 14:31:55.434796197','20221201 14:31:55.434804860',0,128.700000,60,'','',0,0.000000,8663,510,3436164,-1
10143183#52752,128015.SZ,Oes000000000,-1,'14:31:59.520','20221201 14:31:55.435057270','20221201 14:31:55.435066275',0,128.700000,60,'','',0,0.000000,9005,651,3208204,-1
10143184#52753,128015.SZ,Oes000000000,-1,'14:31:59.520','20221201 14:31:55.435854447','20221201 14:31:55.435863781',0,128.688000,810,'20221201 14:31:55.439328003','20221201 14:31:55.439328003',810,128.688000,9334,639,3429818,-1
10143189#52754,128015.SZ,Oes000000000,-1,'14:31:59.540','20221201 14:31:55.451828538','20221201 14:31:55.451839274',0,128.622000,210,'20221201 14:31:55.455235533','20221201 14:31:55.455259583',210,128.624143,10736,663,3357456,-1
10143278#52806,128015.SZ,Oes000000000,-1,'14:32:23.250','20221201 14:32:19.159555470','20221201 14:32:19.159575819',1,128.461000,260,'','',0,0.000000,20349,588,2336010,-1
10143298#52818,128015.SZ,Oes000000000,-1,'14:32:28.220','20221201 14:32:24.126435941','20221201 14:32:24.126449841',1,128.590000,150,'','',0,0.000000,13900,615,3041688,-1
10143300#52819,128015.SZ,Oes000000000,-1,'14:32:28.250','20221201 14:32:24.157388572','20221201 14:32:24.157400699',1,128.611000,2250,'20221201 14:32:24.159969330','20221201 14:32:24.159969330',2250,128.611000,12127,639,2530308,-1
10143301#52820,128015.SZ,Oes000000000,-1,'14:32:28.250','20221201 14:32:24.160742812','20221201 14:32:24.160758760',1,128.611000,2320,'','',0,0.000000,15948,510,4421642,-1
10143323#52832,128015.SZ,Oes000000000,-1,'14:32:30.850','20221201 14:32:26.761850823','20221201 14:32:26.761874745',1,128.700000,40,'','',0,0.000000,23922,696,2304776,-1
10143334#52839,128015.SZ,Oes000000000,-1,'14:32:37.200','20221201 14:32:33.110872387','20221201 14:32:33.110907934',0,128.779000,1380,'','',0,0.000000,35547,816,3546673,-1
10143335#52840,128015.SZ,Oes000000000,-1,'14:32:37.200','20221201 14:32:33.110908184','20221201 14:32:33.110931797',0,128.779000,870,'','',0,0.000000,23613,9239,3560273,-1
10143378#52870,128015.SZ,Oes000000000,-1,'14:32:48.200','20221201 14:32:44.105286645','20221201 14:32:44.105306046',0,128.695000,30,'','',0,0.000000,19401,794,3525933,-1
10143380#52871,128015.SZ,Oes000000000,-1,'14:32:48.620','20221201 14:32:44.528287051','20221201 14:32:44.528301927',1,128.620000,100,'','',0,0.000000,14876,470,2436500,-1
10143394#52877,128015.SZ,Oes000000000,-1,'14:32:50.210','20221201 14:32:46.119072274','20221201 14:32:46.119095232',0,128.580000,130,'','',0,0.000000,22958,665,3323995,-1
10143429#52897,123057.SZ,Oes000000000,-1,'14:32:54.470','20221201 14:32:50.380168072','20221201 14:32:50.380186032',0,236.964000,50,'','',0,0.000000,17960,772,3529037,-1
10143435#52900,128015.SZ,Oes000000000,-1,'14:32:55.650','20221201 14:32:51.555746057','20221201 14:32:51.555765099',0,128.443000,950,'20221201 14:32:51.559216615','20221201 14:32:51.559216615',950,128.443000,19042,742,3424936,-1
10143446#52905,128015.SZ,Oes000000000,-1,'14:32:56.750','20221201 14:32:52.654348750','20221201 14:32:52.654363897',0,128.400000,230,'','',0,0.000000,15147,590,3312217,-1
10143447#52906,128015.SZ,Oes000000000,-1,'14:32:56.750','20221201 14:32:52.654489497','20221201 14:32:52.654500467',0,128.393000,10,'20221201 14:32:52.657864668','20221201 14:32:52.657864668',10,128.393000,10970,410,3317596,-1
10143448#52907,128015.SZ,Oes000000000,-1,'14:32:56.750','20221201 14:32:52.658485252','20221201 14:32:52.658498575',0,128.393000,10,'','',0,0.000000,13323,468,3336041,-1
10143449#52908,128015.SZ,Oes000000000,-1,'14:32:56.750','20221201 14:32:52.658735921','20221201 14:32:52.658746050',0,128.392000,100,'20221201 14:32:52.664241021','20221201 14:32:52.664241021',50,128.392000,10129,593,3246585,-1
10143450#52909,128015.SZ,Oes000000000,-1,'14:32:56.750','20221201 14:32:52.658766816','20221201 14:32:52.658776212',0,128.392000,100,'','',0,0.000000,9396,479,3305531,-1
10143451#52910,128015.SZ,Oes000000000,-1,'14:32:56.750','20221201 14:32:52.658788064','20221201 14:32:52.658797222',0,128.392000,100,'','',0,0.000000,9158,451,3417233,-1
10143452#52911,128015.SZ,Oes000000000,-1,'14:32:56.760','20221201 14:32:52.662724614','20221201 14:32:52.662737683',0,128.392000,100,'','',0,0.000000,13069,682,3307121,-1
10143456#52912,128015.SZ,Oes000000000,-1,'14:32:56.760','20221201 14:32:52.667020778','20221201 14:32:52.667030071',0,128.382000,440,'20221201 14:32:52.670333233','20221201 14:32:52.670466939',440,128.382000,9293,535,3276323,-1
10143457#52913,128015.SZ,Oes000000000,-1,'14:32:56.760','20221201 14:32:52.667468026','20221201 14:32:52.667477095',0,128.382000,440,'','',0,0.000000,9069,711,3152487,-1
10143458#52914,128015.SZ,Oes000000000,-1,'14:32:56.760','20221201 14:32:52.667480288','20221201 14:32:52.667489335',0,128.382000,20,'','',0,0.000000,9047,548,3246479,-1
10143464#52915,128015.SZ,Oes000000000,-1,'14:32:56.800','20221201 14:32:52.703456757','20221201 14:32:52.703467655',0,128.318000,200,'20221201 14:32:52.708222124','20221201 14:32:52.708222124',160,128.318000,10898,703,3408732,-1
10143465#52916,128015.SZ,Oes000000000,-1,'14:32:56.800','20221201 14:32:52.703597496','20221201 14:32:52.703607059',0,128.316000,470,'20221201 14:32:52.706950546','20221201 14:32:52.707019504',470,128.316000,9563,461,3308215,-1
10143466#52917,128015.SZ,Oes000000000,-1,'14:32:56.800','20221201 14:32:52.707715208','20221201 14:32:52.707726448',0,128.315000,30,'20221201 14:32:52.711030337','20221201 14:32:52.711030337',30,128.315000,11240,559,3259430,-1
10143474#52921,128015.SZ,Oes000000000,-1,'14:32:59.230','20221201 14:32:55.132591676','20221201 14:32:55.132607069',0,128.410000,140,'','',0,0.000000,15393,510,3360355,-1
10143493#52931,123057.SZ,Oes000000000,-1,'14:33:03.110','20221201 14:32:59.020421365','20221201 14:32:59.020475190',0,236.980000,130,'','',0,0.000000,53825,820,3507162,-1
10143495#52932,128015.SZ,Oes000000000,-1,'14:33:04.110','20221201 14:33:00.017105815','20221201 14:33:00.017122453',1,128.465000,170,'','',0,0.000000,16638,634,2387530,-1
10143505#52938,128015.SZ,Oes000000000,-1,'14:33:06.550','20221201 14:33:02.451396278','20221201 14:33:02.451412168',1,128.503000,130,'','',0,0.000000,15890,531,2742439,-1
10143506#52939,128015.SZ,Oes000000000,-1,'14:33:06.550','20221201 14:33:02.451835589','20221201 14:33:02.451845366',1,128.503000,130,'','',0,0.000000,9777,702,2345509,-1
10143507#52940,128015.SZ,Oes000000000,-1,'14:33:06.550','20221201 14:33:02.451958038','20221201 14:33:02.451968212',1,128.503000,130,'','',0,0.000000,10174,642,3449510,-1
10143508#52941,128015.SZ,Oes000000000,-1,'14:33:06.550','20221201 14:33:02.451988756','20221201 14:33:02.451998182',1,128.503000,130,'','',0,0.000000,9426,528,3486570,-1
10143509#52942,128015.SZ,Oes000000000,-1,'14:33:06.550','20221201 14:33:02.453268141','20221201 14:33:02.453280326',1,128.503000,130,'','',0,0.000000,12185,705,2989360,-1
10143517#52944,128015.SZ,Oes000000000,-1,'14:33:06.820','20221201 14:33:02.727535857','20221201 14:33:02.727549489',1,128.600000,1910,'20221201 14:33:02.730508753','20221201 14:33:02.730508753',710,128.600000,13632,513,2923694,-1
10143518#52945,128015.SZ,Oes000000000,-1,'14:33:06.820','20221201 14:33:02.727568562','20221201 14:33:02.727582771',1,128.600000,790,'','',0,0.000000,14209,511,2961686,-1
10143521#52946,128015.SZ,Oes000000000,-1,'14:33:06.830','20221201 14:33:02.739743510','20221201 14:33:02.739755166',1,128.620000,50,'20221201 14:33:02.742193662','20221201 14:33:02.742193662',50,128.620000,11656,758,2403513,-1
10143522#52947,128015.SZ,Oes000000000,-1,'14:33:06.840','20221201 14:33:02.741267077','20221201 14:33:02.741276820',1,128.620000,50,'20221201 14:33:02.745698215','20221201 14:33:02.745698215',50,128.620000,9743,600,3085686,-1
10143523#52948,128015.SZ,Oes000000000,-1,'14:33:06.840','20221201 14:33:02.741407813','20221201 14:33:02.741416691',1,128.620000,50,'20221201 14:33:02.745744817','20221201 14:33:02.745744817',10,128.620000,8878,577,2984389,-1
10143542#52958,128015.SZ,Oes000000000,-1,'14:33:12.640','20221201 14:33:08.545431467','20221201 14:33:08.545457049',0,128.594000,860,'','',0,0.000000,25582,703,3427353,-1
10143564#52969,128015.SZ,Oes000000000,-1,'14:33:19.010','20221201 14:33:14.917734820','20221201 14:33:14.917828421',1,128.501000,570,'','',0,0.000000,93601,699,2623989,-1
10143565#52970,128015.SZ,Oes000000000,-1,'14:33:19.020','20221201 14:33:14.921439154','20221201 14:33:14.921452588',1,128.503000,560,'','',0,0.000000,13434,632,3232424,-1
10143566#52971,128015.SZ,Oes000000000,-1,'14:33:19.020','20221201 14:33:14.924326545','20221201 14:33:14.924337473',1,128.510000,70,'','',0,0.000000,10928,541,2399391,-1
10143568#52972,128015.SZ,Oes000000000,-1,'14:33:19.020','20221201 14:33:14.924506030','20221201 14:33:14.924517292',1,128.510000,70,'','',0,0.000000,11262,673,2468228,-1
10143569#52973,128015.SZ,Oes000000000,-1,'14:33:19.020','20221201 14:33:14.924518603','20221201 14:33:14.924528099',1,128.510000,70,'','',0,0.000000,9496,497,2620693,-1
10143570#52974,128015.SZ,Oes000000000,-1,'14:33:19.020','20221201 14:33:14.924558058','20221201 14:33:14.924567593',1,128.510000,70,'','',0,0.000000,9535,667,2616620,-1
10143571#52975,128015.SZ,Oes000000000,-1,'14:33:19.020','20221201 14:33:14.924579344','20221201 14:33:14.924591485',1,128.510000,70,'','',0,0.000000,12141,608,2626808,-1
10143572#52976,128015.SZ,Oes000000000,-1,'14:33:19.020','20221201 14:33:14.924609427','20221201 14:33:14.924618879',1,128.510000,70,'','',0,0.000000,9452,468,3191834,-1
10143573#52977,128015.SZ,Oes000000000,-1,'14:33:19.020','20221201 14:33:14.925693047','20221201 14:33:14.925703311',1,128.510000,70,'','',0,0.000000,10264,554,2361968,-1
10143574#52978,128015.SZ,Oes000000000,-1,'14:33:19.020','20221201 14:33:14.925943558','20221201 14:33:14.925954096',1,128.510000,70,'','',0,0.000000,10538,545,2247741,-1
10143575#52979,128015.SZ,Oes000000000,-1,'14:33:19.020','20221201 14:33:14.926013025','20221201 14:33:14.926021713',1,128.511000,200,'','',0,0.000000,8688,459,2279044,-1
10143586#52980,128015.SZ,Oes000000000,-1,'14:33:19.030','20221201 14:33:14.932342690','20221201 14:33:14.932355076',1,128.555000,760,'20221201 14:33:15.014678063','20221201 14:33:15.014678063',270,128.555000,12386,496,3224829,-1
10143587#52981,128015.SZ,Oes000000000,-1,'14:33:19.030','20221201 14:33:14.932377044','20221201 14:33:14.932387517',1,128.555000,210,'','',0,0.000000,10473,695,3232926,-1
10143588#52982,128015.SZ,Oes000000000,-1,'14:33:19.030','20221201 14:33:14.932407132','20221201 14:33:14.932416568',1,128.555000,40,'','',0,0.000000,9436,543,3260930,-1
10143589#52983,128015.SZ,Oes000000000,-1,'14:33:19.030','20221201 14:33:14.932446928','20221201 14:33:14.932456027',1,128.555000,40,'','',0,0.000000,9099,584,3221701,-1
10143590#52984,128015.SZ,Oes000000000,-1,'14:33:19.030','20221201 14:33:14.932581780','20221201 14:33:14.932590584',1,128.584000,170,'20221201 14:33:14.935732664','20221201 14:33:14.935758280',170,128.584000,8804,496,3141961,-1
10143591#52985,128015.SZ,Oes000000000,-1,'14:33:19.040','20221201 14:33:14.939495719','20221201 14:33:14.939506741',1,128.600000,140,'20221201 14:33:14.948968298','20221201 14:33:14.948968298',140,128.600000,11022,733,2278061,-1
10143657#53021,128015.SZ,Oes000000000,-1,'14:33:36.320','20221201 14:33:32.219320158','20221201 14:33:32.219339329',1,128.386000,30,'20221201 14:33:32.314715059','20221201 14:33:32.314715059',30,128.386000,19171,651,2434273,-1
10143682#53035,128015.SZ,Oes000000000,-1,'14:33:40.030','20221201 14:33:35.929594104','20221201 14:33:35.929614332',1,128.480000,90,'','',0,0.000000,20228,604,3355448,-1
10143684#53036,128015.SZ,Oes000000000,-1,'14:33:40.130','20221201 14:33:36.031666898','20221201 14:33:36.031686109',1,128.500000,2840,'20221201 14:33:36.034875332','20221201 14:33:36.034911185',530,128.500000,19211,621,3135020,-1
10143685#53037,128015.SZ,Oes000000000,-1,'14:33:40.130','20221201 14:33:36.035751770','20221201 14:33:36.035765933',1,128.511000,390,'','',0,0.000000,14163,509,3023176,-1
10143711#53047,128015.SZ,Oes000000000,-1,'14:33:45.860','20221201 14:33:41.765151801','20221201 14:33:41.765175307',1,128.651000,120,'20221201 14:33:41.767776694','20221201 14:33:41.767776694',120,128.572000,23506,621,2564320,-1
10143712#53048,128015.SZ,Oes000000000,-1,'14:33:45.860','20221201 14:33:41.765164175','20221201 14:33:41.765200240',1,128.651000,120,'20221201 14:33:41.767831744','20221201 14:33:41.767831744',120,128.572000,36065,23234,2631250,-1
10143713#53049,128015.SZ,Oes000000000,-1,'14:33:45.870','20221201 14:33:41.768303805','20221201 14:33:41.768318052',1,128.572000,1680,'','',0,0.000000,14247,730,2706198,-1
10143714#53050,128015.SZ,Oes000000000,-1,'14:33:45.870','20221201 14:33:41.768449228','20221201 14:33:41.768460671',1,128.572000,280,'','',0,0.000000,11443,576,2593485,-1
